obj_name,nb_kp,descriptors
watch,142,"[[ 50.   5.   0. ...   0.   2.   9.]
 [ 80. 146.  27. ...   0.   0.   4.]
 [  8.   1.   0. ...  13.  19.  11.]
 ...
 [ 61.   2.   0. ...   0.  35.  15.]
 [ 28.   0.   0. ...   1. 144.  26.]
 [  0.   0.   0. ...   2. 164.  92.]]"
hedgehog,195,"[[ 19.   1.   4. ...   0.   5.  20.]
 [  2.  12.  12. ...   0.  41. 102.]
 [ 12.   3.  10. ...   0.   2.  62.]
 ...
 [  0.   0.  61. ...   3.  10.  20.]
 [  2.  98. 124. ...  13.   6.   5.]
 [  3. 137. 103. ...   0.   0.   0.]]"
airplanes,108,"[[  1.   2.  19. ...   0.   0.   1.]
 [  7.  17.  17. ...   0.   0.   3.]
 [  0.   2. 134. ...   0.   0.   3.]
 ...
 [106.  14.   0. ...   0.   0.   4.]
 [  7.   5.   8. ...   7.   0.   1.]
 [ 15.   5.  14. ...   0.   0.   0.]]"
buddha,100,"[[ 2.  4.  2. ...  0.  0.  0.]
 [65. 41.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  7.  8.  2.]
 ...
 [13. 34.  3. ...  0.  0.  0.]
 [69. 37.  1. ...  0.  0.  0.]
 [ 9. 22.  4. ...  0.  0.  0.]]"
elephant,263,"[[  3.   0.   0. ...  35.  10.   3.]
 [  2.   4.  18. ...  26.   9.   1.]
 [  0.  23.  57. ...   0.   0.   0.]
 ...
 [ 32. 113.   6. ...   1.  28.  34.]
 [  0.   0.   0. ...   1.   1.  16.]
 [  3.   1.   1. ...   0.   0.   0.]]"
yin_yang,26,"[[53.  6.  0. ...  0.  0.  5.]
 [55. 11.  0. ...  0.  0.  2.]
 [69. 11.  0. ...  0.  0.  3.]
 ...
 [ 4.  3.  0. ...  0.  0.  4.]
 [56. 37.  0. ...  0.  0.  0.]
 [61.  7.  0. ...  0.  0.  0.]]"
airplanes,59,"[[  0.   1.   7. ...   0.   0. 155.]
 [  0.   0.  79. ...  11.  48. 155.]
 [  0.   0.   0. ...   1.   0.   0.]
 ...
 [ 99.  31.   2. ...   0.   0.   0.]
 [ 17.   1.   4. ...   0.   0.  47.]
 [ 15.  14.  13. ...   5.  11.   0.]]"
hedgehog,78,"[[  0.   0.   1. ...   0.   0.   0.]
 [  3.   1.   7. ...   0.   0.   0.]
 [  0.   0.  31. ...   0.   0.   0.]
 ...
 [107. 104.   3. ...   0.   0.   0.]
 [ 42.  46.  51. ...   0.   8.  53.]
 [ 20.  24.  35. ...  41.  14.  10.]]"
dollar_bill,195,"[[  7.   0.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0. 142.]
 [  1.   0.   0. ... 122. 132.   2.]
 ...
 [  2.  74.  19. ...   0.   0.   0.]
 [  4.   7.   9. ...  71.   0.   0.]
 [  1.   0.   0. ...  19.   8.  15.]]"
menorah,200,"[[  4.   1.   1. ...   0.   0.   0.]
 [  0.   0.   0. ...   7.   7.  24.]
 [  8.   1.   0. ...  14.  58.  86.]
 ...
 [ 24. 120.  80. ...   0.  14.  14.]
 [ 12.   1.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.  12.  80.]]"
buddha,335,"[[  0.   0.   0. ...   1.   7. 118.]
 [ 27.  24.  85. ...   0.   2.  32.]
 [  4.   0.   0. ...   9.  47.  84.]
 ...
 [ 22.  62.  17. ...   0.   0.   0.]
 [  0.   0.   0. ...   5.   2.   0.]
 [  0.   0.   0. ...   3.   0.   1.]]"
garfield,171,"[[ 14.   3.   4. ...   0.   0.   0.]
 [  6.   3. 132. ...   0.   0.   0.]
 [  2.   1.   4. ...   5.   0.   2.]
 ...
 [  0.  16. 100. ...   0.   0.   5.]
 [ 97.  52.  20. ... 117.  64.   0.]
 [  5. 116.  41. ...  46.  14.   1.]]"
helicopter,80,"[[ 1.  0.  0. ...  4.  1.  7.]
 [10.  0.  0. ...  5.  1. 24.]
 [17.  1.  0. ...  0.  0.  0.]
 ...
 [ 6.  7.  2. ...  3.  2.  1.]
 [41. 39.  9. ...  6.  2.  1.]
 [ 9. 13.  7. ...  0.  0.  0.]]"
Faces_easy,90,"[[34.  2.  0. ...  1.  1.  7.]
 [27.  9. 11. ...  2.  0.  0.]
 [44. 95.  8. ...  3.  0.  0.]
 ...
 [22. 29.  6. ...  0.  0. 17.]
 [20. 20.  3. ...  0.  0. 19.]
 [65. 48.  1. ...  0.  0. 33.]]"
rhino,178,"[[ 11. 125.  76. ...   0.   0.   0.]
 [ 40.   3.   1. ...   5.   1.   4.]
 [ 92.  21.   2. ...   0.   1.   8.]
 ...
 [ 22.  35.  13. ...   0.   0.   0.]
 [ 27.   2.   9. ...   0.   0.   1.]
 [  8.  10.  10. ...   0.   0.   4.]]"
ketch,84,"[[  6.   4.   3. ...   0.   0.   6.]
 [ 18.   7.   4. ...   7.   0.   0.]
 [  0.   0.  20. ...   1.   0.   0.]
 ...
 [ 34.  63.  31. ...   0.   0.   1.]
 [  1.  19.  55. ...   8. 128. 119.]
 [ 69.   0.   0. ...   0.   0.   0.]]"
gerenuk,267,"[[ 86.  12.  17. ...   0.   0.   0.]
 [ 25. 115.  27. ...  11.   4.   8.]
 [ 31.  56.   8. ...   0.   3.  16.]
 ...
 [ 36.  12.   7. ...  75.  10.   8.]
 [ 24.  22.  21. ...   0.   1.   7.]
 [ 23.  10.  43. ...   0.   2.   1.]]"
emu,230,"[[  8.   8.   9. ...   0.   0.   3.]
 [  0.   0.   0. ... 102.   5.   2.]
 [ 56.  10.   0. ...   0.   1.  52.]
 ...
 [ 14.   6.  67. ...   1.   3.  10.]
 [  0.   0.   0. ...   0.   0.   1.]
 [  0.   1.   0. ...   0.   0.   0.]]"
windsor_chair,133,"[[  2.  23. 168. ...   0.   0.   0.]
 [  0.   0.  10. ...   0.   0.   5.]
 [ 22.   1.   0. ...   2.   0.   0.]
 ...
 [ 58.  32.   2. ...  39. 121.   1.]
 [  0.   0.   1. ...  69. 131.   1.]
 [  2.  71.  53. ...   0.   1.   1.]]"
Motorbikes,279,"[[16. 15. 13. ...  0.  0.  0.]
 [ 2.  2.  2. ...  0.  0.  0.]
 [ 0.  0.  6. ...  0.  0.  0.]
 ...
 [ 0.  0.  6. ...  0.  0.  0.]
 [ 9.  0.  2. ...  0.  0.  1.]
 [16. 47. 53. ...  0.  0.  0.]]"
Motorbikes,116,"[[42.  2.  0. ...  0.  0. 10.]
 [20.  3. 35. ... 12.  8.  2.]
 [54. 16.  2. ...  0.  0. 21.]
 ...
 [ 0.  1. 31. ...  4. 94. 17.]
 [ 2.  0.  0. ...  3.  2.  1.]
 [ 0.  5. 48. ...  0.  0.  1.]]"
ferry,81,"[[  7.   4.   6. ...  98.   1.   0.]
 [  9.   1.   0. ...  12.  10. 130.]
 [ 16.   0.   0. ...   8.  19.  15.]
 ...
 [  0.   0.  13. ...   5.   4.   7.]
 [  6.   2.   0. ...  59. 124.  72.]
 [  8.   0.   0. ...   5.  25.  37.]]"
car_side,143,"[[17. 16. 24. ...  0.  1.  1.]
 [ 3.  0.  1. ... 15. 24.  1.]
 [ 0.  0.  0. ... 10.  0.  0.]
 ...
 [ 1.  0.  0. ...  0.  0.  0.]
 [11.  6. 50. ...  0.  0.  0.]
 [46. 18. 59. ...  0.  0.  0.]]"
trilobite,114,"[[83.  7.  0. ... 38. 20. 23.]
 [ 0.  0.  0. ... 15.  1.  3.]
 [40. 80.  9. ...  0.  0.  0.]
 ...
 [18.  5.  9. ...  0.  0.  0.]
 [92. 11.  0. ...  1.  3.  1.]
 [ 0. 24. 33. ...  0.  1.  7.]]"
grand_piano,117,"[[ 15.   1.   0. ...   0.   0.   0.]
 [  0.   6.   6. ...   0.   0.   0.]
 [ 44.   1.   1. ...   0.   0.   0.]
 ...
 [  5.   1.   0. ...   0.   0.   3.]
 [  1.   0.   0. ...  37.  94. 130.]
 [  7.  70.  18. ...   7.  16.  22.]]"
brain,196,"[[ 0.  0.  0. ...  4.  3. 13.]
 [58. 11.  0. ...  7.  0.  0.]
 [ 1.  0.  0. ...  1.  1.  2.]
 ...
 [ 0.  0.  0. ...  3.  0.  1.]
 [ 1.  0.  0. ...  8. 19. 40.]
 [21.  1.  0. ... 29.  3.  3.]]"
airplanes,99,"[[ 6. 69. 43. ... 11.  4. 10.]
 [ 0.  0.  0. ...  0.  0. 19.]
 [ 0.  0.  0. ...  9.  1.  1.]
 ...
 [ 1.  1. 95. ...  0.  0.  0.]
 [14.  4.  2. ...  0.  0.  1.]
 [50. 20.  6. ...  0.  0.  0.]]"
cougar_body,89,"[[ 25.  17.   5. ...   0.   0.   0.]
 [  0.  67.  80. ...   0.   0.   0.]
 [ 34.  26. 110. ...   0.   9.  38.]
 ...
 [ 16.  31.   6. ...   0.   0.   2.]
 [ 52.   3.   0. ...   0.   0.  10.]
 [ 85.  71.   1. ...   0.   0.   0.]]"
helicopter,215,"[[111.   2.   1. ...   0.   0.   0.]
 [  4.   0.   0. ...   3.   1.   8.]
 [145.   0.   0. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...   1.   0.   0.]
 [112.   6.   1. ...   0.   0.   0.]
 [132.  53.   6. ...   0.   0.   1.]]"
Motorbikes,135,"[[  0.  31. 132. ...   0.   0.   1.]
 [ 51.  73.   1. ...   0.   0.  34.]
 [  1.   0.   1. ...   0.   0.  16.]
 ...
 [126. 114.   0. ...   7.   7.   2.]
 [ 82.  88.  17. ...   0.   0.   1.]
 [  0.  13.  72. ...   0.   0.   2.]]"
scissors,59,"[[  0.   0.   6. ...  26.   0.   0.]
 [  0.   0.   4. ...   0.   0.  15.]
 [  4. 111. 112. ...   0.   0.   0.]
 ...
 [  3.  22.  63. ...   0.   0.   0.]
 [  5.  26.  24. ...   0.   0.   3.]
 [  9.   5.   0. ...   0.   0.   0.]]"
Motorbikes,102,"[[ 8. 10. 40. ...  0.  0.  0.]
 [ 0. 20. 97. ...  0.  0.  0.]
 [39. 45.  1. ...  5. 58. 71.]
 ...
 [ 0. 18. 95. ...  0.  0.  1.]
 [ 0.  0.  0. ... 27.  3.  2.]
 [ 1.  2.  9. ...  0.  0.  1.]]"
airplanes,118,"[[ 0.  3.  7. ...  0.  0.  0.]
 [ 5.  6.  1. ...  0.  0.  1.]
 [ 0.  0.  0. ...  0.  0.  0.]
 ...
 [48.  7.  6. ...  7.  9.  8.]
 [48.  1.  0. ...  0.  0. 14.]
 [ 0.  1. 17. ...  8. 11. 18.]]"
nautilus,236,"[[11. 14. 50. ...  0.  0.  0.]
 [ 5. 13. 33. ...  0.  0. 10.]
 [ 2. 26. 66. ...  0.  0.  7.]
 ...
 [ 0.  0.  0. ...  1.  1.  0.]
 [27. 32.  4. ...  0.  0. 22.]
 [20. 95.  2. ...  0.  0.  0.]]"
bonsai,185,"[[ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ... 30.  0.  0.]
 [ 4.  0.  0. ...  0.  0.  0.]
 ...
 [ 1.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ... 38.  1.  0.]
 [ 3.  0.  0. ...  0.  0.  0.]]"
bonsai,130,"[[10. 53. 17. ...  0.  0.  0.]
 [55. 24. 18. ...  0.  0.  0.]
 [43. 17.  9. ...  0.  0.  0.]
 ...
 [ 0.  0.  1. ...  0.  0.  0.]
 [ 4.  0.  0. ... 50.  1.  1.]
 [25.  4.  2. ...  0.  0.  0.]]"
bass,144,"[[  0.  33.  55. ...   0.   0.   0.]
 [  0.   0.   2. ...   2.   1.   2.]
 [114.  93.   0. ...   0.  20.  30.]
 ...
 [  9.   0.   0. ...   1.   2.   2.]
 [  0.  65.  13. ...   0.   0.   0.]
 [  0.   6.  20. ...   0.   0.   0.]]"
hawksbill,135,"[[ 25.  10.   3. ...  10.   7.   0.]
 [  8.   7.   0. ...   0.  65. 131.]
 [ 30.  29.  30. ...   0.   0.   0.]
 ...
 [  8.  32. 100. ...   5.   1.   2.]
 [  0.   0.   0. ...   0.   0.   0.]
 [ 65.  24.   0. ...   0.   0.   2.]]"
stop_sign,64,"[[  4.  83.   4. ...   6.   2.   7.]
 [132.   8.   0. ...   0.   0.   0.]
 [ 13.  29. 162. ...   0.   0.   0.]
 ...
 [152.  15.   0. ...   0.   0.   3.]
 [ 19. 153. 128. ...   1.   0.   0.]
 [ 16. 156. 147. ...   0.   0.   0.]]"
bass,146,"[[  0.   0.   1. ...   2.   9. 125.]
 [ 47.  18.  98. ...   0.  42.  43.]
 [137.  84.   8. ...   9.  24.   0.]
 ...
 [ 46.  60.  16. ...  28.   2.   1.]
 [  2.  13.  18. ...  39.   0.   1.]
 [ 19.   2.   0. ...   0.   0.   0.]]"
airplanes,77,"[[18. 13. 15. ...  0.  0.  1.]
 [ 2.  5. 33. ...  1.  4.  1.]
 [10. 98. 45. ...  0.  0.  0.]
 ...
 [49. 29.  0. ...  3. 15. 59.]
 [34.  3.  1. ... 19.  2.  2.]
 [30. 27.  1. ...  0.  0.  0.]]"
accordion,204,"[[ 0.  1. 47. ...  0.  0.  0.]
 [ 4.  0.  0. ... 17. 54.  1.]
 [ 0.  0.  2. ... 33. 25. 28.]
 ...
 [82. 18.  6. ...  0.  0.  0.]
 [40. 12. 12. ...  0.  0.  0.]
 [33.  9. 18. ...  0.  0.  0.]]"
lamp,131,"[[ 17.   9.  13. ...   0.   0.   2.]
 [ 48.   4.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   1.]
 ...
 [  0.  27. 133. ...   0.   0.   0.]
 [  4. 100. 102. ...   1.   0.   1.]
 [  6.  20. 117. ...   0.   0.   0.]]"
scissors,40,"[[ 0.  0.  0. ...  6.  7. 16.]
 [ 1.  0.  0. ...  1.  1.  1.]
 [16.  1.  0. ... 27. 80. 14.]
 ...
 [ 0. 31. 28. ...  0.  0.  7.]
 [ 0.  0.  0. ...  9.  6.  1.]
 [41. 36.  2. ...  0.  0.  0.]]"
scorpion,97,"[[140.  46.  18. ...   0.   0.   0.]
 [ 34.   2.   0. ...  37.  14.  27.]
 [  1.   0.   0. ...   8.   0.   0.]
 ...
 [ 42.   9.   0. ...   2.   0.   1.]
 [ 36.  83.  64. ...   0.   0.   0.]
 [ 18.   0.   0. ...  79.  53.  29.]]"
Leopards,137,"[[16.  0.  0. ...  2.  2.  5.]
 [19.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  2.  1.  5.]
 ...
 [38. 29.  7. ...  0.  4. 56.]
 [ 0.  0.  0. ...  0.  1.  1.]
 [ 7.  1.  0. ...  0.  3.  4.]]"
Faces,138,"[[  0.   0.   0. ...  62.  19.   0.]
 [  0.   0.   0. ...   3.   1.  72.]
 [  0.   1. 160. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...  21.  34.  99.]
 [ 73.  31.   7. ...   7.  22.  43.]
 [ 35.  13.   8. ...   0.   0.   0.]]"
ceiling_fan,155,"[[ 0.  0.  0. ...  0.  0.  1.]
 [ 0.  3. 16. ...  0.  0.  0.]
 [ 0.  0.  0. ...  5.  1.  0.]
 ...
 [ 2.  2.  0. ...  0.  0.  4.]
 [ 3.  3.  0. ...  0.  0.  0.]
 [ 5.  3.  0. ...  0.  0. 17.]]"
dolphin,137,"[[  0.   0.   3. ...   0.   0.   0.]
 [  0.   7.  21. ...   0.   0.   0.]
 [ 10.  22. 143. ...   0.   0.   4.]
 ...
 [  3.  12.  32. ...   0.   0.   0.]
 [  0.   0.  29. ...   0.   0.   0.]
 [152.  33.   0. ...   0.   0.   0.]]"
laptop,168,"[[ 0.  0.  0. ...  0.  0.  0.]
 [30.  3.  0. ...  0.  0.  3.]
 [ 7. 17. 69. ...  0.  0.  0.]
 ...
 [98.  0.  0. ...  0.  0.  0.]
 [89.  3.  0. ...  4.  1.  8.]
 [ 1.  0.  0. ...  4.  2.  4.]]"
ferry,144,"[[ 47.   7.   1. ...   0.   0.   0.]
 [  1.   8.  40. ...   0.   0.   0.]
 [ 10.  11.   8. ...  10.   2.   3.]
 ...
 [  8.   1.   3. ...   6.   8.  20.]
 [  7. 146. 128. ...   0.   0.   0.]
 [  0.   4.   6. ...  33.   0.   1.]]"
flamingo,49,"[[  0.   0.   0. ...   1.  18.  48.]
 [  1.   0.   0. ...   8.   8.   2.]
 [  1.   1.  12. ...   0.   0.   0.]
 ...
 [ 10.   1.   0. ...   0.   1.   4.]
 [ 17. 135.  34. ...   0.   0.   5.]
 [  0.   1.   0. ...   7.   3.   3.]]"
beaver,155,"[[  9.   0.   2. ... 121. 128.  24.]
 [ 19.  24.   5. ...   1.   0.   0.]
 [ 27.  14.   1. ...  18.   2.   5.]
 ...
 [  0.   3.  35. ...   0.   0.   5.]
 [  1.   9.  98. ...  41.  27.  62.]
 [  0.   0.   0. ...   1.  22. 112.]]"
sea_horse,205,"[[80. 55.  4. ... 13.  0.  0.]
 [ 4.  3.  1. ...  2. 42. 38.]
 [ 3.  0.  0. ...  0.  0.  5.]
 ...
 [48.  3.  0. ...  0.  0. 10.]
 [57.  0.  0. ...  2.  1.  1.]
 [ 2.  5. 28. ...  0.  0.  5.]]"
trilobite,155,"[[ 5.  1. 16. ... 40.  4.  3.]
 [ 2.  0.  2. ... 10. 10. 19.]
 [ 8.  1.  0. ... 53.  0.  0.]
 ...
 [20.  6.  3. ... 53. 17. 10.]
 [ 0.  0.  1. ...  9. 30.  7.]
 [ 0.  0.  0. ...  1. 88. 87.]]"
stapler,81,"[[  0.   0.  10. ...   1.   2.   1.]
 [  0.  13.  17. ...   0.   0.   0.]
 [ 56. 113.   0. ...   5.  11.   1.]
 ...
 [  0.   2.  53. ...   0.   3.  13.]
 [  3.  98.  29. ...   1.   6.   4.]
 [ 10. 106.  99. ...   0.   1.   4.]]"
stapler,80,"[[  2.   1.   0. ...  11.  10.  87.]
 [  4. 167.  94. ...   5.   0.   0.]
 [ 50.  34.   7. ...   0.   0.   0.]
 ...
 [  1.   5.  15. ...   3.   0.   0.]
 [ 45.  12.  24. ...  27.   0.   0.]
 [ 20.  10.  23. ...   4.   0.   0.]]"
watch,148,"[[  4.   1.   0. ...   4.   0.   0.]
 [ 16.   0.   0. ...  11.   4.   1.]
 [ 16.  17.  44. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...  16.   3.  18.]
 [ 41. 127.  22. ... 127.   5.   0.]
 [ 68.  50.   1. ...  59.   6.   7.]]"
stop_sign,43,"[[ 13. 109. 141. ...   3.   1.   0.]
 [  7.   1.   0. ...   3.   1.   4.]
 [  9.   1.   0. ...   1.   0.   0.]
 ...
 [  4.   3.   4. ...  24.  59.   9.]
 [  0.   0.   8. ...  28.  10.   1.]
 [115.  20.   0. ...   7.   0.   0.]]"
menorah,152,"[[  1. 127. 127. ...   0.   0.   6.]
 [ 24.  22.  18. ...   0.   0.   1.]
 [ 61.  41.   1. ...   0.   0.   3.]
 ...
 [  0.   0.   1. ...   0.   0.   7.]
 [ 21.  23.   4. ...   0.   0.   0.]
 [  0.  11. 111. ...   0.   0.   2.]]"
yin_yang,26,"[[50. 50.  0. ...  0.  0.  2.]
 [30.  0.  0. ...  9.  0.  1.]
 [ 0.  0.  0. ... 38. 46.  1.]
 ...
 [ 0.  0.  1. ...  1.  0.  5.]
 [24.  1.  0. ...  0.  1. 70.]
 [30.  1.  0. ...  0.  0.  1.]]"
Leopards,344,"[[33.  3.  0. ... 16. 22. 30.]
 [32.  2.  0. ...  0.  5. 47.]
 [21.  0.  0. ...  1.  3.  8.]
 ...
 [50.  3.  0. ... 50. 51.  4.]
 [39.  0.  0. ... 11.  6. 66.]
 [58.  3.  0. ... 13. 17. 18.]]"
pigeon,167,"[[ 90.  78.  76. ...   0.   0.   8.]
 [  1.  16.  65. ...   0.   0.   0.]
 [  3.   2.   1. ...   1.   0.   2.]
 ...
 [ 59.  28.  24. ...   0.   5.  12.]
 [  3. 151.  40. ...   0.   0.   0.]
 [  4.   6.  60. ...   3.   0.   1.]]"
Faces,204,"[[ 7.  0.  0. ...  0.  0.  0.]
 [ 0.  8. 37. ...  0.  0.  0.]
 [14.  0.  0. ...  2.  1.  0.]
 ...
 [20. 12. 29. ...  4.  1.  1.]
 [ 0.  4. 54. ...  2.  0.  0.]
 [ 0.  2.  0. ... 49.  1.  0.]]"
Faces_easy,110,"[[  0.  66.  47. ...   0.   0.   0.]
 [  1.   0.   1. ...   0.   0.   3.]
 [ 11.   1.   1. ...   0.   0.  17.]
 ...
 [ 32.  23.   2. ...   0.  71. 111.]
 [ 20.  57.  44. ...   0.   0.   5.]
 [  0.   9.  22. ...   0.   0.  29.]]"
pyramid,55,"[[ 60.   9.   1. ...   0.   0.   0.]
 [  1.   0.   2. ...   0.   0.   9.]
 [  4.   1.   1. ...   0.   0.   3.]
 ...
 [  0.   3.  49. ...   0.   4. 127.]
 [ 71.  89.   1. ...   9.   1.   3.]
 [  1.   2.   0. ...   1.  28. 131.]]"
BACKGROUND_Google,213,"[[  0.   0.   0. ...   0.   0.   0.]
 [  1.  24.   4. ...   0.   0.   0.]
 [134.  30.   2. ...   0.   0.   0.]
 ...
 [ 27.  16.   1. ...   0.   0.   2.]
 [  0.  68. 116. ...   0.   0.   9.]
 [  1.   1.  18. ...   0.   0.   1.]]"
ketch,234,"[[ 2.  4. 28. ...  0.  0.  0.]
 [ 3.  5. 66. ...  0.  0.  0.]
 [83. 14.  3. ...  3. 20. 27.]
 ...
 [33.  5.  3. ... 35.  8.  7.]
 [64.  1.  2. ...  2.  0.  1.]
 [ 1.  0.  0. ... 35. 24. 33.]]"
platypus,245,"[[ 22.  40.  16. ...  60.   1.   0.]
 [ 72.  87.  26. ...   0.   0.   0.]
 [ 12.  48.  41. ...   1.   0.   1.]
 ...
 [  3.   1.  31. ...  34.   5.   0.]
 [ 99. 123.  14. ...   6.   0.   0.]
 [  0.   0.   0. ...  18.  88.  51.]]"
airplanes,159,"[[30. 14.  7. ...  0.  0.  0.]
 [23.  4.  4. ...  0.  0.  1.]
 [ 0.  4.  6. ...  0.  0.  4.]
 ...
 [ 1.  3. 29. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 2.  2.  2. ...  0.  0.  0.]]"
pigeon,56,"[[ 0.  0.  0. ...  0.  0.  3.]
 [13. 58. 41. ...  0.  0.  3.]
 [20.  8.  0. ... 56. 26.  1.]
 ...
 [ 0.  0. 14. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 2.  2.  1. ...  0.  0.  3.]]"
Faces,156,"[[134.  54.   1. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   1.   2.]
 [  2.   2.   1. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...  18.   0.   0.]
 [ 16. 152.  82. ...   0.   0.   0.]
 [  0.   6.  72. ...   0.   0.   1.]]"
crocodile,224,"[[ 18.  12.   5. ...   4.   2.  16.]
 [136.  44.   2. ...   2.   0.   0.]
 [  1.   2.   0. ...  88.   3.   2.]
 ...
 [  0.   0.   2. ...  32. 103. 114.]
 [  7.   0.   1. ...   0.   0.  10.]
 [  0.   0.   0. ...  22.   7.   3.]]"
crocodile_head,112,"[[  0.   0.   1. ...   0.   0.   1.]
 [  2.   2.   3. ...  36.  16.   8.]
 [ 46.  72.  31. ...  66. 131.  68.]
 ...
 [  0.   0.   3. ...   5.   1.   6.]
 [  0.   0.   1. ...   3.   3.  49.]
 [  0.  16.  54. ...   0.   0.   0.]]"
airplanes,170,"[[ 1. 13. 19. ...  0.  0.  2.]
 [ 0.  2. 23. ...  0.  0.  1.]
 [ 0.  2. 41. ...  0.  0.  1.]
 ...
 [ 4.  2.  2. ...  0.  0.  1.]
 [ 1.  1.  0. ...  0.  0.  0.]
 [ 2.  7. 50. ...  0.  0.  0.]]"
llama,220,"[[ 7. 15. 32. ...  0.  2.  7.]
 [ 7.  1.  5. ... 14. 21. 14.]
 [10.  5.  1. ...  0.  1.  4.]
 ...
 [ 7.  1.  4. ...  6.  1.  0.]
 [ 0.  8. 39. ...  0.  0.  0.]
 [13. 21. 27. ...  0.  0.  0.]]"
lotus,266,"[[11. 36. 15. ...  0.  0.  0.]
 [ 1.  8. 44. ... 14.  6. 37.]
 [ 0.  0.  0. ... 48. 46.  1.]
 ...
 [ 7. 53. 55. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  1.  6. ...  0.  0.  0.]]"
airplanes,147,"[[ 0.  1. 26. ...  0.  0.  4.]
 [ 0.  1. 87. ...  0.  0.  0.]
 [ 0.  0.  6. ...  0.  0.  1.]
 ...
 [ 1.  0.  0. ...  0.  0.  1.]
 [ 5.  4.  3. ...  0.  0.  0.]
 [31.  5.  5. ...  0.  0.  0.]]"
watch,157,"[[ 2.  1.  1. ... 25. 31. 13.]
 [56.  0.  0. ... 18.  8.  3.]
 [ 0.  0.  5. ...  0.  0. 16.]
 ...
 [ 0.  0.  1. ...  2.  1. 22.]
 [ 2.  4.  0. ... 19. 29. 18.]
 [ 0.  0.  0. ... 23.  2.  3.]]"
emu,169,"[[ 16.  32.  15. ...   0.   0.   0.]
 [  1.   1.   1. ...   1.   0.  16.]
 [  9.   0.   0. ...   2.   3.  24.]
 ...
 [146.  47.  11. ...   1.   0.   0.]
 [  8.  13.  25. ...   0.   0.  44.]
 [ 32. 130.  52. ...   0.   0.   0.]]"
Faces,173,"[[  2.   0.   0. ...  25.   0.   0.]
 [  3.   7.  78. ...   0.   0.   0.]
 [  5.   0.   0. ...   3.   5.  20.]
 ...
 [ 44.   9.   0. ...   0.   0.   0.]
 [ 36. 108.  20. ...   0.   7.  10.]
 [  1.   0.   0. ...  28.  26.  11.]]"
BACKGROUND_Google,62,"[[ 5.  0.  0. ...  0.  0.  0.]
 [ 5.  0.  0. ...  3.  4.  4.]
 [ 2.  4.  5. ... 13. 42. 54.]
 ...
 [25.  1.  0. ...  1.  1.  6.]
 [ 6.  0.  0. ... 16.  9.  2.]
 [ 2. 21.  7. ...  8. 12.  1.]]"
dragonfly,68,"[[  4.   2.   0. ...   0.   0.   0.]
 [  1.   0.   0. ...  17.  61.  27.]
 [ 39.   1.   0. ...   1.   3.   3.]
 ...
 [ 30.  26.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...  61. 142.  90.]
 [ 15.  70.  96. ...   0.   0.   0.]]"
flamingo,139,"[[  2.   1.   0. ...   8.  12.  12.]
 [  0.   0.   0. ...   0.   0.   3.]
 [ 25.  58.  86. ...   0.   0.   0.]
 ...
 [ 70. 110.  33. ...   2.   0.   0.]
 [  0.   0.   0. ...   1.   5.   7.]
 [  0.   0.   0. ... 131.   1.   1.]]"
Motorbikes,111,"[[ 70. 133.  78. ...   0.   0.   0.]
 [ 17.  43.  53. ...   0.   0.   0.]
 [ 36.  41.   2. ...   0.   0.   4.]
 ...
 [  0.   0.   0. ...  39.   0.   0.]
 [  1.   0.   0. ...  12.   0.   0.]
 [  6. 157.  45. ...   0.   0.   2.]]"
airplanes,150,"[[ 7. 13. 13. ...  0.  0.  0.]
 [10. 18.  3. ...  0.  0.  5.]
 [57. 67.  2. ...  0.  0.  4.]
 ...
 [18.  2.  1. ...  0.  0.  0.]
 [ 3.  6. 21. ...  0.  0.  0.]
 [ 4.  8.  4. ...  0.  0.  3.]]"
Faces_easy,181,"[[44. 39. 55. ...  0.  0. 11.]
 [30.  1.  1. ...  1.  9.  9.]
 [ 5.  8.  0. ... 79. 11. 18.]
 ...
 [41. 42.  5. ... 11.  2.  1.]
 [12.  8. 10. ...  0.  6.  5.]
 [ 0.  2. 12. ... 11.  3. 13.]]"
