obj_name,nb_kp,descriptors
obj51,378,"[[22.  8.  0. ... 45. 35. 12.]
 [ 1.  0.  0. ... 40. 41. 83.]
 [ 0.  0.  0. ... 13. 13.  3.]
 ...
 [ 0.  0.  0. ...  7.  4.  9.]
 [ 0.  0.  0. ... 90.  7.  4.]
 [ 0.  0.  0. ... 51.  5.  4.]]"
obj98,214,"[[  0.   0.   0. ...  56.  12.  31.]
 [  0.   0.   0. ...  10.   8.   8.]
 [  1.   5.   5. ... 127. 127.  23.]
 ...
 [ 23.  19.  72. ...   0.   0.   0.]
 [  9.  32.  18. ...   0.   0.   4.]
 [ 25.   7.  32. ...   2.   2.   0.]]"
obj69,44,"[[ 42.   2.   4. ...   0.   0.   1.]
 [ 10. 127. 110. ...   0.   0.   2.]
 [  0.   1.   3. ...   2.   0.   3.]
 ...
 [ 52.   6.   3. ...   0.   0. 110.]
 [121.   5.   1. ...   0.   0.   3.]
 [  6.   3.  13. ...   0.   0.   3.]]"
obj7,0,
obj65,169,"[[13.  9.  1. ...  0.  0.  0.]
 [14.  1.  0. ...  0.  0.  0.]
 [40.  4.  0. ...  0.  0.  0.]
 ...
 [ 8.  3.  4. ...  0.  0.  4.]
 [47. 32.  2. ...  0.  0.  0.]
 [ 5.  8.  3. ...  0.  0.  0.]]"
obj67,170,"[[ 0.  1. 69. ...  0.  0.  2.]
 [22.  3.  2. ...  0.  2.  2.]
 [ 0.  0.  2. ...  2.  0.  1.]
 ...
 [13.  5.  5. ...  0. 13. 21.]
 [ 6.  0.  0. ... 87. 20.  0.]
 [ 0.  1.  4. ...  1. 25. 27.]]"
obj26,234,"[[47. 95. 31. ...  0.  0.  1.]
 [ 3. 27. 70. ...  0.  0.  0.]
 [74.  9.  1. ...  0.  0.  1.]
 ...
 [10. 19.  5. ...  0.  0.  0.]
 [ 1.  1.  4. ...  0.  0.  1.]
 [11. 94. 11. ...  0.  0.  0.]]"
obj56,318,"[[  0.  58. 132. ...   0.   0.   0.]
 [  0.  14.  18. ...  40.  10.   6.]
 [  0.   0.   0. ...  38.   5.  34.]
 ...
 [ 12.   6.   0. ...   0.   0.   0.]
 [  0.   1.  15. ...  33.   1.   1.]
 [  3.   3.   1. ...  17.  28.  15.]]"
obj59,166,"[[ 79.  15.   6. ...   0.   0.   1.]
 [ 50.  12.   0. ...   0.   0.   2.]
 [ 62.  12.  12. ...   0.   0.   1.]
 ...
 [134.  15.   0. ...   0.   0.   6.]
 [  4.  32.  47. ...   0.   0.   0.]
 [  1. 115.  60. ...   0.   0.   5.]]"
obj75,410,"[[  3.   2.   0. ...  17.  73.  49.]
 [ 24. 118.  82. ...   0.   3.  27.]
 [  1.   1.   0. ...   0.   1.   2.]
 ...
 [ 34. 124.  34. ...   0.   0.   0.]
 [ 39.   0.   7. ...   0.   0. 127.]
 [ 11.  22.  53. ...   0.   0.   0.]]"
obj59,85,"[[ 37.   4.   5. ...   0.   0.   0.]
 [103.  61.   1. ...   0.   0.   0.]
 [  6.  26.  25. ...   0.   0.   0.]
 ...
 [  1.   2. 118. ...   0.   0.   0.]
 [  1.  73. 113. ...   0.   0.   1.]
 [  6.  48.  34. ...   0.   0.   0.]]"
obj30,0,
obj75,390,"[[  4.   7.  20. ...   0.   0.   5.]
 [121.  77. 106. ...   0.   1.  10.]
 [  5. 120. 108. ...   0.   0.   0.]
 ...
 [ 46.  41.  13. ...   0.   0.   0.]
 [ 90.   9.   8. ...   2.   7.  40.]
 [  9.   2.   6. ...  15.   4.   6.]]"
obj25,385,"[[ 80.  32.   0. ...   4.  17.   5.]
 [  3.   2.   2. ... 121.  24.   7.]
 [ 18.   7.   0. ...  47.  17.   4.]
 ...
 [ 56.  28.  15. ...   0.   0.   0.]
 [  9.   6. 121. ...   3.   0.   0.]
 [ 99. 107.  28. ...   1.  18.   6.]]"
obj59,142,"[[ 12.   1.   0. ...   0.   0.   5.]
 [124.  67.   0. ...   0.   0.   9.]
 [ 70.  25.   0. ...   0.   0.   5.]
 ...
 [ 92.  36.  27. ...   0.   0.   0.]
 [  1. 127.  64. ...   0.   0.   0.]
 [  1. 106. 127. ...   0.   0.   0.]]"
obj93,66,"[[  3. 141.  59. ...   0.   0.   0.]
 [  1.   0.   0. ...  14. 118.   7.]
 [  3.  26. 131. ...   0.   1.   4.]
 ...
 [  1.  12.  45. ...   0.   0.   5.]
 [ 20.  65.  23. ...   0.   0.   0.]
 [ 18.  57.  95. ...   0.   0.   0.]]"
obj96,192,"[[ 42.   3.   0. ...   0.  11.  52.]
 [  3.   0.   0. ...  11.  13.  36.]
 [  5.   0.   0. ...  12.  11.  25.]
 ...
 [119.  13.   0. ...  22.   5.   2.]
 [ 14.   2.   0. ...   0.   0. 100.]
 [  0.   1.   0. ...  91.  18.   1.]]"
obj19,66,"[[  0.  26.  83. ...   0.   0.   5.]
 [ 40.  12.   0. ...   0.   0.   1.]
 [  2. 139.  46. ...   0.   0.   1.]
 ...
 [  0.  36.  90. ...   0.   2.  13.]
 [  5. 104. 166. ...   0.   0.   9.]
 [  4.  10.   3. ...   0.   0.   5.]]"
obj84,40,"[[  3.  65.  76. ...   0.   0.   0.]
 [  2.  89.  72. ...   0.   0.   0.]
 [142.  37.   0. ...   0.   0.   0.]
 ...
 [  3.  86.  76. ...   0.   2.  34.]
 [ 44.  52.  37. ...   0.   0.   2.]
 [  3.   4.   1. ...   0.   0.   0.]]"
obj64,134,"[[ 0.  0.  2. ...  0.  0.  5.]
 [11.  3.  3. ...  0.  0.  0.]
 [ 1.  0.  0. ...  0.  0.  0.]
 ...
 [17. 34. 23. ...  0.  0.  0.]
 [ 3.  0.  5. ...  0.  0.  0.]
 [21.  9.  7. ...  0.  0.  0.]]"
obj97,249,"[[ 63.  23.   9. ...   0.   0.   0.]
 [ 41. 126.   3. ...   0.   0.   0.]
 [ 13.   7.   6. ...   0.   0.   1.]
 ...
 [  1.   0.   1. ...   0.   0.   3.]
 [121.  62.   1. ...   0.   0.   1.]
 [ 42.   5.   1. ...   0.   0.   0.]]"
obj71,173,"[[ 90.  71.   5. ...   0.   0.   0.]
 [  0.   0.   0. ...  62.   4.   8.]
 [ 90.   5.   0. ...  22.   2.   5.]
 ...
 [128.   7.   1. ...   0.   0.   2.]
 [ 22.   0.   0. ...  41.   1.  29.]
 [ 56.   0.   0. ...   5.   9.   8.]]"
obj49,87,"[[  0.   0.   0. ...   1.   0.   3.]
 [  5.   1.   1. ...   0.   0.   4.]
 [  5.  97.  16. ...   0.   0.   5.]
 ...
 [136.  21.   2. ...   0.   0.   1.]
 [124.   3.   4. ...   0.   0.   0.]
 [123.  21.   8. ...   0.   0.   0.]]"
obj30,197,"[[ 0. 49. 11. ...  1.  0.  1.]
 [93. 58. 83. ...  0.  0.  0.]
 [ 0.  6.  1. ...  1.  1.  8.]
 ...
 [ 8.  7.  0. ... 39. 15.  2.]
 [22. 24.  5. ...  2.  1.  3.]
 [16. 34. 59. ...  0.  0.  0.]]"
obj61,133,"[[  1.   0.   0. ...   6.   1.   2.]
 [  1.   0.   0. ... 137.  42.   9.]
 [  1.   0.   0. ...   7.   1.   1.]
 ...
 [ 47.   2.   0. ...  51.   1.   0.]
 [  0.   1.  29. ...  42.  22.  69.]
 [ 47.   1.   0. ...   0.   0.   2.]]"
obj52,12,"[[159.  49.   4. ...   0.   0.   1.]
 [ 33.   0.   0. ...   0.   3.   9.]
 [ 13.  97. 151. ...   0.   4.  27.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [ 17.  40.  35. ...   0.   0.   2.]
 [ 17.  76. 158. ...   0.   0.   0.]]"
obj37,289,"[[ 43.  14.  29. ...   0.   0.   0.]
 [  0.   0.   0. ...  13.  30.   6.]
 [ 11.   0.   0. ...  25.   5.   6.]
 ...
 [ 14.   2.   1. ...  14.  33. 100.]
 [ 34.  58.  15. ...   9.  51.  14.]
 [  0.   0.   1. ...  29.  14.  42.]]"
obj6,59,"[[ 66. 116.   9. ...   0.   0.   2.]
 [  0.   0.  74. ...   2.   2.  12.]
 [  0.   0.  44. ...   0.   0.  48.]
 ...
 [ 39. 133.  23. ...   0.   0.  12.]
 [  0.   0.   2. ...   0.   1.   1.]
 [  0.   0.   1. ...   0.   4.   2.]]"
obj5,224,"[[12.  6.  0. ... 26.  7.  1.]
 [ 6.  1.  0. ...  2. 10. 43.]
 [ 0.  0.  0. ...  2.  6.  4.]
 ...
 [37. 59. 19. ... 29.  0.  0.]
 [18.  0.  0. ... 51.  9. 10.]
 [ 1.  0.  0. ... 35. 41. 92.]]"
obj68,195,"[[  0.   0.   0. ...  10.  11.   2.]
 [123. 123.  81. ...  11.   7.   6.]
 [  0.   0.   0. ...   2.  11.  11.]
 ...
 [129. 105.   0. ...   0.   0.   0.]
 [ 34.   2.   3. ...  17.   7.   0.]
 [129.  38.  46. ...   0.   0.   0.]]"
obj57,338,"[[ 47.  14.   2. ...   0.   0.   6.]
 [  1.   4.   3. ...   0.   0.   1.]
 [  6.  15.  65. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [ 31.  38.  27. ...  23.   0.   0.]
 [127.  70.  66. ...   0.   0.   0.]]"
obj52,38,"[[ 29.  52.  78. ...   0.   0.   0.]
 [ 17.  53. 115. ...   0.   0.   0.]
 [ 63.  23.   1. ...   0.   0.   0.]
 ...
 [ 55.  81.   7. ...   0.   0.   0.]
 [ 73.  62.   0. ...   0.   0.   0.]
 [ 13. 149. 133. ...   0.   0.   0.]]"
obj99,239,"[[ 0.  0.  0. ... 36. 14. 12.]
 [ 1.  0.  0. ... 55.  6.  9.]
 [ 0.  0.  0. ... 21. 20.  7.]
 ...
 [ 1.  0.  0. ...  1.  9. 26.]
 [ 1.  0.  0. ... 16. 41. 47.]
 [ 1.  0.  0. ...  1.  2.  9.]]"
obj18,342,"[[11. 39. 68. ...  0.  0.  0.]
 [ 7. 42. 55. ...  0.  0.  0.]
 [12. 24. 34. ...  0.  0.  0.]
 ...
 [22.  0.  0. ...  7. 11. 15.]
 [29.  4.  0. ...  0. 35. 46.]
 [21.  0.  0. ...  2.  0.  0.]]"
obj75,372,"[[ 17.  23.  45. ...   0.   0.   0.]
 [  8.   2.   0. ...   0.   0.   0.]
 [  0.   0.   1. ...   1.   0.   0.]
 ...
 [  1.  26. 128. ...   0.   0.   0.]
 [ 73.  53.   2. ...   0.   0.   0.]
 [  0.   0.   0. ...   8.  10.   6.]]"
obj88,32,"[[ 60.  23.   6. ...   0.   0.   0.]
 [ 41.  21.   7. ...   0.   0.   0.]
 [  0. 135.  47. ...   0.   0.   0.]
 ...
 [  2.   1.   0. ...   0.   0.   0.]
 [  4.   9.  51. ...   0.   0.   0.]
 [  9.   1.   0. ...   0.   0.   0.]]"
obj32,44,"[[ 4. 18.  6. ...  0.  0.  6.]
 [20. 82.  6. ...  0.  0.  3.]
 [35.  4.  0. ...  0. 28. 65.]
 ...
 [ 0.  0. 23. ...  0.  0.  0.]
 [ 1.  0.  0. ... 20.  3.  9.]
 [ 2.  8.  6. ...  7.  1.  2.]]"
obj49,76,"[[ 95. 125.  23. ...  17.   3.   2.]
 [  0.   1.   4. ...   0.   0.   0.]
 [  0.   0.   0. ...   1.   6.  12.]
 ...
 [112.   6.   5. ...   0.   0.   0.]
 [ 20.  48. 118. ...   0.   0.   0.]
 [ 55.  30.   4. ...   0.   0.   0.]]"
obj58,273,"[[  2.   3.  31. ...   0.   0.   0.]
 [  0.   7.   7. ...   0.   0.   1.]
 [113.  27.   0. ...   0.   0.   1.]
 ...
 [ 16.   9.   2. ...   0.   0.   0.]
 [  5.   7.  50. ...   0.   0.   1.]
 [  1.   1.   8. ...   0.   0.   0.]]"
obj66,41,"[[  0.   0.   7. ...   0.   0.   0.]
 [ 69.  11.  21. ...   0.   0.   0.]
 [132.  45.   0. ...   0.   0.  54.]
 ...
 [  3.   0.   0. ...   0.   0. 149.]
 [  2.   2.   2. ...   0.   0.   0.]
 [ 86. 142.  22. ...   0.   0.  16.]]"
obj31,159,"[[  0. 110. 141. ...   0.   0.   0.]
 [  0.   2.  34. ...   0.   0.   1.]
 [  0.   6.  62. ...   0.   0.   4.]
 ...
 [  4.   0.   1. ...   1. 130.  43.]
 [  0.   2.   2. ...   0.   0.   0.]
 [  0.   0.   1. ...   0.   0.   0.]]"
obj14,22,"[[  2.  82.  40. ...   0.   0.   0.]
 [116.  73.   1. ...   0.   0.   0.]
 [  4.  52.  21. ...   1.   1.   3.]
 ...
 [  2.  49.  46. ...   0.   0.   1.]
 [  2.  16. 136. ...   0.   0.   0.]
 [ 20. 159.  64. ...   0.   0.   0.]]"
obj77,284,"[[ 0.  0.  0. ...  4.  0.  2.]
 [ 2. 11.  7. ...  0.  0.  1.]
 [ 0.  0.  0. ...  0.  0. 21.]
 ...
 [47. 12.  0. ... 32. 17.  2.]
 [44. 30. 16. ... 16. 12. 31.]
 [ 2.  9.  9. ...  0.  0.  3.]]"
obj51,265,"[[  6.   7.   0. ...   0.   0.   0.]
 [  0.   0.  12. ...  12.  21.   6.]
 [ 21.  28.  63. ...   0.   0.   0.]
 ...
 [  2.   4.   1. ...  17.   1.  12.]
 [  4.   2.   0. ...  36.   4.   4.]
 [ 36. 140.  15. ...  68.  55.  17.]]"
obj71,266,"[[ 49. 140.  16. ...   0.   0.   1.]
 [  0.   1.   6. ...   0.   0.   2.]
 [110. 129.  37. ...   7.   6.   4.]
 ...
 [ 39.  16.  11. ...   0.   0.   0.]
 [  4.   8.   5. ...   2.   0.   0.]
 [ 66.   5.   0. ...   4.   0.   0.]]"
obj90,22,"[[ 4.  3.  0. ...  0.  0.  6.]
 [ 3.  3.  0. ...  0.  0.  1.]
 [46.  6.  0. ...  0. 12. 25.]
 ...
 [ 0.  0.  0. ... 27. 57.  0.]
 [ 0. 41. 74. ...  0.  1.  1.]
 [13. 30. 45. ...  0.  0.  0.]]"
obj9,81,"[[ 3. 47. 24. ...  0.  0.  0.]
 [ 1.  0.  1. ...  0.  0.  2.]
 [ 0.  1.  6. ...  0.  0.  1.]
 ...
 [ 0.  0.  6. ...  0.  0.  3.]
 [11.  1. 17. ...  0.  0.  0.]
 [ 7.  3. 36. ...  0.  0.  0.]]"
obj27,155,"[[  0.   0.   0. ...   2.  18.  44.]
 [109.  44.  28. ...   0.   0.   0.]
 [ 99. 104.  93. ... 113.  34.   3.]
 ...
 [ 11.   7.  31. ...   0.   6.  34.]
 [  0.   0.   2. ... 114.  22.  21.]
 [  0.   0.   0. ...  61.  14.  17.]]"
obj88,174,"[[ 0.  0.  0. ... 13. 19. 12.]
 [ 0.  0.  0. ... 27. 29. 17.]
 [ 1.  0.  0. ... 10.  1.  3.]
 ...
 [ 1.  0.  0. ...  1.  1. 17.]
 [ 1.  0.  0. ...  0.  0. 14.]
 [ 0.  0.  0. ...  3. 20. 46.]]"
obj45,80,"[[ 41.  45.  12. ...   0.   0.   0.]
 [  0. 143.  36. ...   0.   0.   0.]
 [  0.   2.   2. ...   0.   0.   0.]
 ...
 [  4.   3.   2. ...   0.   0.   0.]
 [  0.   0.   3. ...   0.   0.   1.]
 [  0.   0.   0. ...   0.   0.  12.]]"
obj58,346,"[[ 0.  0.  0. ...  1.  1. 31.]
 [ 0.  0.  0. ... 13.  3.  3.]
 [ 1.  9. 32. ...  0.  0.  1.]
 ...
 [ 1.  0.  0. ...  2.  5.  9.]
 [ 1.  0.  0. ... 11.  4. 43.]
 [ 0.  0.  0. ... 18. 50. 83.]]"
obj52,46,"[[ 2.  7.  3. ...  0.  0.  5.]
 [ 0.  0. 30. ...  0.  0.  6.]
 [ 0.  0.  0. ...  0.  0. 11.]
 ...
 [ 0. 57. 27. ...  0.  0.  3.]
 [ 9.  1.  2. ...  0.  0.  4.]
 [ 6.  5.  0. ...  0.  0. 14.]]"
obj82,401,"[[  1.   0.   0. ...   0.   0.   0.]
 [  4.  25.  16. ...  32. 129.  78.]
 [ 14.  13.   1. ...  74.   1.   3.]
 ...
 [  0.   0.   0. ...  18.  14.  19.]
 [  4.   6.   5. ...  61. 128.  53.]
 [ 39.  53. 126. ...   4.   2.   2.]]"
obj11,326,"[[ 3.  3. 41. ...  0.  0.  0.]
 [28.  9.  6. ...  0.  0.  0.]
 [ 1.  1.  0. ...  0.  3.  3.]
 ...
 [62. 32. 35. ...  0.  0.  0.]
 [30. 21. 28. ...  0.  0.  0.]
 [85. 23.  5. ...  0.  0.  0.]]"
obj71,243,"[[ 30. 138.  32. ...   0.   0.   0.]
 [  4.   8.  28. ...   0.   0.   1.]
 [  0.  11.  28. ...   0.   0.   4.]
 ...
 [  5.   4.   2. ...   0.   0.   1.]
 [ 96. 109.  10. ...   0.   0.   0.]
 [  1.   1.   5. ...   0.   0.   0.]]"
obj23,40,"[[ 55.  88.  29. ...   0.   0.   0.]
 [129.  60.   1. ...   0.   0.  11.]
 [  0.   0.   3. ...   0.   0.   2.]
 ...
 [116.  41.   7. ...   0.   0.   5.]
 [112.  36.   2. ...   0.   0.   0.]
 [  3.  45. 145. ...   1.   1.   9.]]"
obj100,20,"[[  0.   8.  75. ...   0.   0.   0.]
 [  0.   0.  25. ...   0.   0.   9.]
 [  2.   0.   0. ...   1.   4.  16.]
 ...
 [  2.   0.   0. ...   0.   0.  40.]
 [  9. 152.  34. ...   0.   1.  12.]
 [ 10.   3.   0. ...   0.   0.   0.]]"
obj27,404,"[[35. 50. 15. ...  0.  0.  0.]
 [30. 27. 13. ...  0.  0.  0.]
 [ 6.  3.  7. ...  0.  0.  0.]
 ...
 [33. 97. 43. ...  0.  0.  1.]
 [ 6. 14. 54. ...  0.  0.  0.]
 [47. 94.  5. ...  0.  0.  0.]]"
obj98,106,"[[  7.   8.  29. ...  42.  12.   8.]
 [  6.  57.  13. ...   2.   4.  16.]
 [  6.   4.  19. ...   3.  23.  39.]
 ...
 [  0.   0.   0. ...   1.   0.   1.]
 [138.   0.   0. ...   0.   0.   0.]
 [  1.   0.   0. ...   9.  12.   4.]]"
obj80,392,"[[ 1.  0.  0. ... 11.  5. 10.]
 [ 0.  0.  0. ... 60. 14.  4.]
 [ 0.  0.  0. ... 49. 40. 33.]
 ...
 [ 1.  0.  0. ... 25.  1.  1.]
 [ 0.  0.  0. ...  4.  3.  8.]
 [ 1.  0.  0. ... 86. 25. 10.]]"
obj21,294,"[[ 1.  0.  0. ...  3.  5.  3.]
 [17.  5. 28. ...  0.  0.  0.]
 [ 0.  1. 16. ... 16.  4.  4.]
 ...
 [13. 24.  7. ...  0.  0.  0.]
 [ 7.  0.  0. ...  9. 26.  2.]
 [ 0.  0.  0. ...  1. 26. 50.]]"
obj1,100,"[[128.  17.   0. ...   0.   0.   0.]
 [  0.   0. 138. ...   0.   0.  18.]
 [ 35.   9.   3. ...   1. 128.  61.]
 ...
 [  2.   3.   1. ...  18.   6.   1.]
 [ 49.  47.   4. ...   0.   0.   2.]
 [  0.  13.  14. ...   0.   0.   0.]]"
obj76,38,"[[ 15.   4.   0. ...   0.   0.   0.]
 [  1.   2.  20. ...   0.   0.   1.]
 [ 28.  27.  31. ...   0.   0.   0.]
 ...
 [  0.   0.   2. ...   0.   0.  17.]
 [ 50.  38.  38. ...   0.   0.   0.]
 [162.  80.   0. ...   2.   2.   3.]]"
obj8,227,"[[ 26.   8.   0. ...   0.   0.   1.]
 [100.   0.   0. ...  28.   9.   5.]
 [  0.   0.   0. ...  67.  20.   9.]
 ...
 [  1.  99.  69. ...   0.   0.   0.]
 [ 93.  36.   2. ...   6.  15.  42.]
 [  2.  55. 130. ...  10.   1.   2.]]"
obj41,349,"[[ 0.  0.  0. ...  0.  0.  9.]
 [ 1.  0.  0. ... 14.  8.  8.]
 [ 0.  0.  0. ...  0.  1. 17.]
 ...
 [ 1.  0.  0. ...  8. 13. 10.]
 [ 1.  0.  0. ...  0.  3.  5.]
 [ 0.  0.  0. ...  0.  1.  3.]]"
obj70,10,"[[  2.   0.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]
 [  2.   3.   0. ...   0.   0.   3.]
 ...
 [  0.   0.   0. ...  11. 112.  29.]
 [  0.   0.   0. ...   1.   0.   0.]
 [ 25. 114.   0. ...   0.   0.   0.]]"
obj86,23,"[[  3. 134. 134. ...   0.   0.   0.]
 [  6.   7.   0. ...   0.   0.   2.]
 [147.  38.   4. ...   0.   0.   0.]
 ...
 [  3.  18.   3. ...   0.   0.   1.]
 [ 27.  11.   0. ...   0.   0.   4.]
 [  0.  23.  30. ...   0.   0.   0.]]"
obj23,28,"[[ 40.  17.  41. ...   0.   1.  17.]
 [ 56.  10.   6. ...   1.   4.   4.]
 [  1.   0.   2. ...   0.   0.   5.]
 ...
 [  2.  12. 123. ...   0.   0.  11.]
 [  0.   0.   0. ...   0.   0.   0.]
 [ 34. 131. 137. ...   3.   5.  14.]]"
obj50,237,"[[ 9. 27. 42. ...  0.  0.  0.]
 [96. 53. 26. ...  0.  0.  0.]
 [23. 45. 20. ...  0.  0.  0.]
 ...
 [ 7.  6.  4. ...  0.  0.  0.]
 [19.  3.  0. ...  0.  0.  0.]
 [11. 41. 19. ...  0.  0.  0.]]"
obj50,197,"[[50. 64.  2. ...  0.  0.  0.]
 [30. 59. 12. ...  0.  0.  0.]
 [89. 58.  8. ...  0.  0.  0.]
 ...
 [61.  6.  4. ...  0.  0.  0.]
 [ 9.  6. 26. ...  0.  0.  0.]
 [39.  2.  1. ...  0.  0.  0.]]"
obj26,121,"[[  1.   2.   2. ...   0.   0.   0.]
 [ 32. 102.  41. ...   4.   0.   0.]
 [ 49.   2.   0. ...  94.  36.   0.]
 ...
 [ 66.  16.   0. ...  44.  31.  21.]
 [ 25.   0.   0. ...   0.   0.   0.]
 [ 23.   0.   0. ... 119.   1.   0.]]"
obj63,342,"[[  3.  40.  75. ...   0.   0.   0.]
 [  0.   0.   1. ...   0.   0.   0.]
 [  2.  13.  17. ...   0.   0.   0.]
 ...
 [ 22.  33.   3. ...   0.   0.   0.]
 [  1.   2.   9. ...   0.   0.   0.]
 [  0.  11. 104. ...   0.   0.   1.]]"
obj27,63,"[[  2.  53.  73. ...   0.   0.   5.]
 [ 77. 123.  19. ...   0.   1.  15.]
 [  7.  60.  19. ...   0.   0.  32.]
 ...
 [  0.   0. 123. ...   1.   7.  68.]
 [  8.   2.   1. ...   0.   0.   0.]
 [ 87.  68.   2. ...   0.   5.  21.]]"
obj73,17,"[[  0.   0.   0. ...   0.   0.   0.]
 [ 33.   6.   2. ...   0.   0.   1.]
 [ 26.  26.   1. ...   0.   0.   0.]
 ...
 [  0.  18. 139. ...   0.   0.   9.]
 [  0.   0.   0. ...   0.   0.   0.]
 [  3.   9.   2. ...   0.   0.   0.]]"
obj63,307,"[[ 18.  47.  85. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]
 [ 90.   2.   2. ...   0.   0.   0.]
 ...
 [ 11.   6.   1. ...   0.   0.   4.]
 [  5.  28.  86. ...   0.   0.   1.]
 [ 38. 137.  15. ...   0.   0.   0.]]"
obj1,116,"[[  0.  22.  98. ...   0.   0.   0.]
 [137.   9.   1. ...   0.   0.   1.]
 [  0.   0.  33. ...   0.   0.   5.]
 ...
 [ 27.   0.   0. ...   1.   0.  30.]
 [ 19.  47.  14. ...   0.   0.   3.]
 [  7.  43.  15. ...   0.   0.   0.]]"
obj91,44,"[[  5.   0.  29. ...   0.   0.   1.]
 [131. 131.   3. ...   2.   1.   6.]
 [  1. 140.  45. ...   2.   1.   4.]
 ...
 [  1.   7.  69. ...   0.  18.  46.]
 [  2.  22.  70. ...   0.   0.   7.]
 [  0.   0.   0. ...  10.   8.   5.]]"
obj6,49,"[[  7.   0.   0. ...   0.  21. 129.]
 [  0.   3. 132. ...   4.  65. 113.]
 [ 14.  60.  57. ...   0.   0.   0.]
 ...
 [157.  95.   0. ...   0.   0.   5.]
 [  1. 136.  96. ...   0.   0.   5.]
 [ 45.  16.   3. ...   0.   0.   2.]]"
obj32,101,"[[  0.   0.   2. ...  42.   2.   0.]
 [ 61.   6.   1. ...   0.   0.  10.]
 [130.  17.   1. ...   2.   1.  14.]
 ...
 [  6.   6.   3. ...   0.   0.   7.]
 [  4.   1.   6. ...   0.   0.   0.]
 [  0.   0. 101. ...   0.   0.   0.]]"
obj86,28,"[[ 56.  52.   2. ...   2.   0.   6.]
 [  4. 134. 109. ...   0.   0.   0.]
 [  2.  68.  90. ...   0.   0.  10.]
 ...
 [  0.   0.   2. ...   0.   0.   0.]
 [  0.   8.  35. ...   0.   0.   0.]
 [ 20. 125.  24. ...   0.   0.   0.]]"
obj62,224,"[[ 0.  0.  0. ... 15.  9. 21.]
 [ 1.  0.  0. ...  2.  1.  5.]
 [ 1.  0.  0. ... 13.  4.  8.]
 ...
 [ 0.  0.  0. ...  4.  1.  6.]
 [ 0.  0.  0. ...  4.  3.  7.]
 [ 1.  0.  0. ...  0.  0. 43.]]"
obj96,192,"[[ 1. 24. 93. ...  0.  0.  0.]
 [16. 18. 11. ... 16.  5.  1.]
 [ 0.  0. 14. ... 20. 28. 44.]
 ...
 [19. 26. 57. ...  4.  3. 14.]
 [12. 60. 62. ... 36. 46. 14.]
 [32. 43.  4. ...  0.  3.  0.]]"
obj3,34,"[[  0.  69. 107. ...   0.   1.   0.]
 [  2.   1.   5. ...   0.   0.  23.]
 [  0.   8.  13. ...   0.   0.   0.]
 ...
 [  2.   5.   3. ...   0.   0.   1.]
 [148.  44.   0. ...   0.   0.   3.]
 [  9.  10.   4. ...   0.   0.   0.]]"
obj1,93,"[[ 86.  30.   1. ...   0.   0.   0.]
 [  4. 146.  13. ...   0.   0.   0.]
 [ 16.   2.   1. ...   0.  77.  39.]
 ...
 [ 16.  43.  35. ...  17.  11.  12.]
 [ 29.   9.   3. ...   0.   0.   0.]
 [  2.  22.   9. ...   0.   0.   0.]]"
obj44,112,"[[  3.  68. 106. ...   0.   0.   0.]
 [  0.  10. 140. ...   0.   0.   0.]
 [  1.  41. 111. ...   0.   0.   0.]
 ...
 [128.  78.   5. ...   0.   0.   4.]
 [ 10.   7.  32. ...  37.  35.  27.]
 [  1.   4.  31. ...   0.   0.   0.]]"
obj90,68,"[[  1. 147. 147. ...   0.   0.   0.]
 [  1.   2.   1. ...   0.   0.   2.]
 [  1.  13. 165. ...   0.   1.   1.]
 ...
 [  0.   0.   0. ...   0.   0.   2.]
 [  0.  13.  57. ...   0.   0.   0.]
 [  0.  36.  78. ...   0.   0.  10.]]"
obj2,421,"[[ 1.  0.  0. ...  0.  4. 18.]
 [ 1.  0.  0. ...  0.  3.  9.]
 [ 1.  0.  0. ...  0.  1.  3.]
 ...
 [63.  8.  0. ... 44. 81. 65.]
 [ 0.  0.  0. ...  1.  1.  2.]
 [34. 91.  1. ...  0.  0.  0.]]"
